player_id,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,era_minus_xera_diff,avg_zERA,zERA_2023,zscore_difference
592332,681.75,464.0,0.257,0.25,0.006999999999999974,0.40875,0.41475,-0.005999999999999999,0.30625,0.309,-0.0027499999999999747,3.95,-0.15274999999999997,4.1025,3.81,-0.6725531361720982
592351,636.0,422.75,0.248,0.24475,0.0032500000000000003,0.42075,0.39075,0.02999999999999997,0.31675,0.3085,0.00825,4.3774999999999995,0.31425,4.0625,4.23,-0.1957025713985782
592741,235.0,153.0,0.2365,0.22599999999999998,0.0105,0.431,0.40449999999999997,0.026499999999999947,0.3265,0.318,0.00849999999999995,3.56,-0.7575000000000001,4.32,4.12,-0.6602026315345262
592767,502.3333333333333,349.0,0.26333333333333336,0.259,0.004333333333333334,0.48666666666666664,0.4673333333333333,0.019333333333333334,0.3443333333333333,0.34,0.004333333333333334,4.73,-0.3456666666666666,5.073333333333333,4.15,-1.6657595634420188
592773,276.0,162.25,0.19475,0.20274999999999999,-0.007999999999999976,0.32275,0.3655,-0.04274999999999993,0.275,0.29500000000000004,-0.019999999999999976,2.88,-0.81875,3.7024999999999997,3.81,-0.12262942289205636
592789,677.6666666666666,481.6666666666667,0.25633333333333336,0.24100000000000002,0.015333333333333268,0.38866666666666666,0.36566666666666664,0.022999999999999934,0.2993333333333333,0.2906666666666667,0.0086666666666666,3.75,0.14833333333333334,3.6033333333333335,6.22,2.434368321986458
592791,705.3333333333334,502.0,0.24333333333333332,0.24266666666666667,0.0006666666666666331,0.4123333333333334,0.40199999999999997,0.0103333333333333,0.3036666666666667,0.3036666666666667,0.0,3.8033333333333332,-0.065,3.8699999999999997,5.26,1.1035052138290629
592826,470.5,305.25,0.2495,0.2405,0.008999999999999975,0.46575,0.43574999999999997,0.029999999999999975,0.3385,0.328,0.010499999999999975,5.21,0.54575,4.6625,4.09,-1.161207539133812
592836,651.5,457.5,0.23249999999999998,0.2455,-0.01299999999999995,0.382,0.4185,-0.03649999999999995,0.297,0.318,-0.020999999999999998,3.98,-0.2895,4.27,4.44,-0.2700464009398414
592866,528.5,382.25,0.26375,0.2535,0.01024999999999995,0.438,0.421,0.016999999999999973,0.32499999999999996,0.318,0.006999999999999951,4.012499999999999,-0.3425,4.355,5.5,0.6777845363030207
593334,419.25,283.0,0.235,0.23525,-0.00024999999999997485,0.43574999999999997,0.40349999999999997,0.03224999999999997,0.31375,0.306,0.00775,4.4475,0.46249999999999997,3.9825,4.29,-0.02545237253606801
593576,262.75,150.75,0.21075,0.20124999999999998,0.0095,0.37875000000000003,0.35275,0.026000000000000023,0.29000000000000004,0.27975,0.01025,3.8449999999999998,0.54875,3.295,3.65,0.27689747679464605
593958,619.5,411.5,0.25375000000000003,0.23325,0.020499999999999973,0.402,0.38175000000000003,0.02025,0.313,0.29925,0.01375,4.105,0.30925,3.795,3.5,-0.5611708053216611
